2025-03-23 23:29:02,237 - INFO - YouTube Channel Filter Selected: V6 News
2025-03-23 23:29:02,242 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-23 23:29:02,254 - INFO - News Category Filter Selected: All
2025-03-23 23:29:02,258 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-23 23:29:02,583 - INFO - Displaying paginated YouTube data
2025-03-23 23:29:02,939 - INFO - Displaying paginated News data
2025-03-23 23:29:03,879 - INFO - Dashboard execution completed
2025-03-24 01:02:59,504 - INFO - Loading YouTube data from BigQuery
2025-03-24 01:03:05,884 - INFO - Loading News data from BigQuery
2025-03-24 01:03:23,002 - INFO - Dashboard Loaded
2025-03-24 01:03:23,002 - INFO - YouTube Channel Filter Selected: All
2025-03-24 01:03:23,007 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 01:03:23,016 - INFO - News Category Filter Selected: All
2025-03-24 01:03:23,016 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 01:03:23,218 - INFO - Displaying paginated YouTube data
2025-03-24 01:03:23,582 - INFO - Displaying paginated News data
2025-03-24 01:03:23,965 - INFO - Dashboard execution completed
2025-03-24 01:04:06,084 - INFO - Dashboard Loaded
2025-03-24 01:04:06,088 - INFO - YouTube Channel Filter Selected: All
2025-03-24 01:04:06,090 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 01:04:06,098 - INFO - News Category Filter Selected: All
2025-03-24 01:04:06,098 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 01:04:06,281 - INFO - Displaying paginated YouTube data
2025-03-24 01:04:06,631 - INFO - Displaying paginated News data
2025-03-24 01:04:07,144 - INFO - Dashboard execution completed
2025-03-24 01:04:22,316 - INFO - Dashboard Loaded
2025-03-24 01:04:22,321 - INFO - YouTube Channel Filter Selected: All
2025-03-24 01:04:22,322 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 01:04:22,333 - INFO - News Category Filter Selected: All
2025-03-24 01:04:22,333 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 01:04:22,492 - INFO - Displaying paginated YouTube data
2025-03-24 01:04:22,792 - INFO - Displaying paginated News data
2025-03-24 01:04:23,323 - INFO - Dashboard execution completed
2025-03-24 01:08:50,281 - INFO - Dashboard Loaded
2025-03-24 01:08:50,287 - INFO - YouTube Channel Filter Selected: All
2025-03-24 01:08:50,289 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 01:08:50,298 - INFO - News Category Filter Selected: All
2025-03-24 01:08:50,298 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 01:08:50,446 - INFO - Displaying paginated YouTube data
2025-03-24 01:08:51,728 - INFO - Dashboard Loaded
2025-03-24 01:08:51,733 - INFO - YouTube Channel Filter Selected: All
2025-03-24 01:08:51,734 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 01:08:51,745 - INFO - News Category Filter Selected: College
2025-03-24 01:08:51,749 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 01:08:51,902 - INFO - Displaying paginated YouTube data
2025-03-24 01:08:52,171 - INFO - Displaying paginated News data
2025-03-24 01:08:52,376 - INFO - Dashboard execution completed
2025-03-24 01:09:02,407 - INFO - Dashboard Loaded
2025-03-24 01:09:02,412 - INFO - YouTube Channel Filter Selected: All
2025-03-24 01:09:02,415 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 01:09:02,431 - INFO - News Category Filter Selected: All
2025-03-24 01:09:02,436 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 01:09:02,593 - INFO - Displaying paginated YouTube data
2025-03-24 01:09:02,902 - INFO - Displaying paginated News data
2025-03-24 01:09:03,393 - INFO - Dashboard execution completed
2025-03-24 01:09:17,904 - INFO - Dashboard Loaded
2025-03-24 01:09:17,916 - INFO - YouTube Channel Filter Selected: All
2025-03-24 01:09:17,919 - INFO - YouTube Date Range: 2018-03-31 to None
2025-03-24 01:09:17,926 - INFO - News Category Filter Selected: All
2025-03-24 01:09:17,936 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 01:09:18,083 - INFO - Displaying paginated YouTube data
2025-03-24 01:09:18,297 - INFO - Displaying paginated News data
2025-03-24 01:09:18,769 - INFO - Dashboard execution completed
2025-03-24 01:09:22,882 - INFO - Dashboard Loaded
2025-03-24 01:09:22,882 - INFO - YouTube Channel Filter Selected: All
2025-03-24 01:09:22,892 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 01:09:22,902 - INFO - News Category Filter Selected: All
2025-03-24 01:09:22,902 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 01:09:23,077 - INFO - Displaying paginated YouTube data
2025-03-24 01:09:23,404 - INFO - Displaying paginated News data
2025-03-24 01:09:23,914 - INFO - Dashboard execution completed
2025-03-24 09:42:40,635 - INFO - Loading YouTube data from BigQuery
2025-03-24 09:42:40,866 - ERROR - Error loading YouTube data: ('invalid_grant: Invalid JWT Signature.', {'error': 'invalid_grant', 'error_description': 'Invalid JWT Signature.'})
2025-03-24 09:42:40,885 - INFO - Loading News data from BigQuery
2025-03-24 09:42:41,002 - ERROR - Error loading News data: ('invalid_grant: Invalid JWT Signature.', {'error': 'invalid_grant', 'error_description': 'Invalid JWT Signature.'})
2025-03-24 09:42:41,004 - ERROR - Error converting date columns: 'publish_time'
2025-03-24 09:45:49,482 - ERROR - Error converting date columns: 'publish_time'
2025-03-24 09:46:15,605 - INFO - Loading YouTube data from BigQuery
2025-03-24 09:46:15,820 - ERROR - Error loading YouTube data: ('invalid_grant: Invalid JWT Signature.', {'error': 'invalid_grant', 'error_description': 'Invalid JWT Signature.'})
2025-03-24 09:46:15,849 - INFO - Loading News data from BigQuery
2025-03-24 09:46:15,970 - ERROR - Error loading News data: ('invalid_grant: Invalid JWT Signature.', {'error': 'invalid_grant', 'error_description': 'Invalid JWT Signature.'})
2025-03-24 09:46:15,976 - ERROR - Error converting date columns: 'publish_time'
2025-03-24 09:54:01,482 - INFO - Loading YouTube data from BigQuery
2025-03-24 09:54:01,653 - ERROR - Error loading YouTube data: ('invalid_grant: Invalid JWT Signature.', {'error': 'invalid_grant', 'error_description': 'Invalid JWT Signature.'})
2025-03-24 09:54:01,659 - INFO - Loading News data from BigQuery
2025-03-24 09:54:01,763 - ERROR - Error loading News data: ('invalid_grant: Invalid JWT Signature.', {'error': 'invalid_grant', 'error_description': 'Invalid JWT Signature.'})
2025-03-24 09:54:01,765 - ERROR - Error converting date columns: 'publish_time'
2025-03-24 10:08:59,941 - INFO - Loading YouTube data from BigQuery
2025-03-24 10:09:03,830 - INFO - Loading News data from BigQuery
2025-03-24 10:09:18,813 - INFO - Dashboard Loaded
2025-03-24 10:09:18,817 - INFO - YouTube Channel Filter Selected: All
2025-03-24 10:09:18,828 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 10:09:18,841 - INFO - News Category Filter Selected: All
2025-03-24 10:09:18,847 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 10:09:19,103 - INFO - Displaying paginated YouTube data
2025-03-24 10:09:19,779 - INFO - Displaying paginated News data
2025-03-24 10:09:20,504 - INFO - Dashboard execution completed
2025-03-24 10:37:24,840 - INFO - Loading YouTube data from BigQuery
2025-03-24 10:37:31,593 - INFO - Loading News data from BigQuery
2025-03-24 10:39:06,462 - INFO - Dashboard Loaded
2025-03-24 10:39:06,465 - INFO - YouTube Channel Filter Selected: All
2025-03-24 10:39:06,470 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 10:39:06,481 - INFO - News Category Filter Selected: All
2025-03-24 10:39:06,487 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 10:39:06,718 - INFO - Displaying paginated YouTube data
2025-03-24 10:39:07,366 - INFO - Displaying paginated News data
2025-03-24 10:39:08,478 - INFO - Dashboard execution completed
2025-03-24 10:40:53,615 - INFO - Dashboard Loaded
2025-03-24 10:40:53,617 - INFO - YouTube Channel Filter Selected: All
2025-03-24 10:40:53,619 - INFO - YouTube Date Range: 2018-03-14 to 2025-03-20
2025-03-24 10:40:53,631 - INFO - News Category Filter Selected: All
2025-03-24 10:40:53,635 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 10:40:53,803 - INFO - Displaying paginated YouTube data
2025-03-24 10:40:54,186 - INFO - Displaying paginated News data
2025-03-24 10:40:54,623 - INFO - Dashboard execution completed
2025-03-24 10:41:02,346 - INFO - Dashboard Loaded
2025-03-24 10:41:02,347 - INFO - YouTube Channel Filter Selected: TV5 News
2025-03-24 10:41:02,352 - INFO - YouTube Date Range: 2018-03-14 to 2025-03-20
2025-03-24 10:41:02,363 - INFO - News Category Filter Selected: All
2025-03-24 10:41:02,368 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 10:41:02,589 - INFO - Displaying paginated YouTube data
2025-03-24 10:41:02,822 - INFO - Displaying paginated News data
2025-03-24 10:41:03,253 - INFO - Dashboard execution completed
2025-03-24 10:41:14,836 - INFO - Dashboard Loaded
